Name,Sex,Year,Occurrences
Aleia,F,1991,27
Aleia,F,1992,21
Aleia,F,1993,28
Aleia,F,1994,48
Aleia,F,1995,46
Aleia,F,1996,43
Aleia,F,1997,43
Aleia,F,1998,44
Aleia,F,1999,38
Aleiah,F,1995,12
Aleiah,F,1996,10
Aleida,F,1957,10
Aleida,F,1959,15
Aleida,F,1960,32
Aleida,F,1961,11
Aleida,F,1962,13
Aleida,F,1963,17
Aleida,F,1964,11
Aleida,F,1965,12
Aleida,F,1966,16
Aleida,F,1967,18
Aleida,F,1968,10
Aleida,F,1969,18
Aleida,F,1970,14
Aleida,F,1971,11
Aleida,F,1972,16
Aleida,F,1973,19
Aleida,F,1974,23
Aleida,F,1975,10
Aleida,F,1976,18
Aleida,F,1977,11
Aleida,F,1978,19
Aleida,F,1979,19
Aleida,F,1980,23
Aleida,F,1981,24
Aleida,F,1982,17
Aleida,F,1984,11
Aleida,F,1985,21
Aleida,F,1986,18
Aleida,F,1987,19
Aleida,F,1988,13
Aleida,F,1989,20
Aleida,F,1990,23
Aleida,F,1991,21
Aleida,F,1992,19
Aleida,F,1993,28
Aleida,F,1994,20
Aleida,F,1995,17
Aleida,F,1996,14
Aleida,F,1997,24
Aleida,F,1998,31
Aleida,F,1999,19
Aleigh,F,1994,13
Aleigh,F,1995,11
Aleigh,F,1996,14
Aleigh,F,1997,21
Aleigh,F,1998,13
Aleigh,F,1999,13
Aleigha,F,1981,12
Aleigha,F,1982,22
Aleigha,F,1984,12
Aleigha,F,1985,14
Aleigha,F,1986,15
Aleigha,F,1988,17
Aleigha,F,1989,18
Aleigha,F,1990,27
Aleigha,F,1991,26
Aleigha,F,1992,30
Aleigha,F,1993,30
Aleigha,F,1994,58
Aleigha,F,1995,59
Aleigha,F,1996,60
Aleigha,F,1997,69
Aleigha,F,1998,91
Aleigha,F,1999,91
Aleina,F,1995,11
Aleina,F,1999,10
Aleisa,F,1960,15
Aleisa,F,1961,10
Aleisa,F,1963,13
Aleisa,F,1964,13
Aleisa,F,1965,12
Aleisa,F,1966,13
Aleisa,F,1967,10
Aleisa,F,1987,11
Aleisa,F,1988,12
Aleisa,F,1989,12
Aleisa,F,1994,11
Aleisha,F,1967,17
Aleisha,F,1968,16
Aleisha,F,1969,19
Aleisha,F,1970,14
Aleisha,F,1971,16
Aleisha,F,1972,24
Aleisha,F,1973,29
Aleisha,F,1974,31
Aleisha,F,1975,28
Aleisha,F,1976,40
Aleisha,F,1977,57
Aleisha,F,1978,64
Aleisha,F,1979,75
Aleisha,F,1980,108
Aleisha,F,1981,83
Aleisha,F,1982,82
Aleisha,F,1983,82
Aleisha,F,1984,73
Aleisha,F,1985,91
Aleisha,F,1986,87
Aleisha,F,1987,115
Aleisha,F,1988,118
Aleisha,F,1989,122
Aleisha,F,1990,121
Aleisha,F,1991,103
Aleisha,F,1992,91
Aleisha,F,1993,99
Aleisha,F,1994,88
Aleisha,F,1995,63
Aleisha,F,1996,78
Aleisha,F,1997,70
Aleisha,F,1998,56
Aleisha,F,1999,54
Aleiyah,F,1997,11
Aleja,F,1997,10
Aleja,F,1998,10
Aleja,F,1999,10
Alejandra,F,1916,14
Alejandra,F,1917,12
Alejandra,F,1918,21
Alejandra,F,1920,14
Alejandra,F,1921,11
Alejandra,F,1922,18
Alejandra,F,1923,20
Alejandra,F,1924,18
Alejandra,F,1925,17
Alejandra,F,1926,22
Alejandra,F,1927,12
Alejandra,F,1928,14
Alejandra,F,1929,20
Alejandra,F,1930,18
Alejandra,F,1931,15
Alejandra,F,1932,18
Alejandra,F,1933,17
Alejandra,F,1935,13
Alejandra,F,1936,14
Alejandra,F,1939,16
Alejandra,F,1940,12
Alejandra,F,1942,11
Alejandra,F,1944,20
Alejandra,F,1945,20
Alejandra,F,1946,13
Alejandra,F,1947,19
Alejandra,F,1948,28
Alejandra,F,1949,17
Alejandra,F,1950,15
Alejandra,F,1951,22
Alejandra,F,1952,15
Alejandra,F,1954,13
Alejandra,F,1955,20
Alejandra,F,1956,18
Alejandra,F,1957,18
Alejandra,F,1958,12
Alejandra,F,1959,19
Alejandra,F,1960,29
Alejandra,F,1961,26
Alejandra,F,1962,36
Alejandra,F,1963,31
Alejandra,F,1964,48
Alejandra,F,1965,39
Alejandra,F,1966,30
Alejandra,F,1967,45
Alejandra,F,1968,49
Alejandra,F,1969,77
Alejandra,F,1970,77
Alejandra,F,1971,111
Alejandra,F,1972,161
Alejandra,F,1973,138
Alejandra,F,1974,158
Alejandra,F,1975,183
Alejandra,F,1976,293
Alejandra,F,1977,259
Alejandra,F,1978,297
Alejandra,F,1979,390
Alejandra,F,1980,463
Alejandra,M,1980,11
Alejandra,F,1981,483
Alejandra,M,1981,15
Alejandra,F,1982,489
Alejandra,M,1982,15
Alejandra,F,1983,534
Alejandra,M,1983,23
Alejandra,F,1984,454
Alejandra,M,1984,10
Alejandra,F,1985,478
Alejandra,M,1985,17
Alejandra,F,1986,525
Alejandra,M,1986,23
Alejandra,F,1987,525
Alejandra,M,1987,17
Alejandra,F,1988,699
Alejandra,M,1988,20
Alejandra,F,1989,894
Alejandra,M,1989,18
Alejandra,F,1990,1376
Alejandra,M,1990,31
Alejandra,F,1991,1640
Alejandra,M,1991,32
Alejandra,F,1992,2041
Alejandra,M,1992,37
Alejandra,F,1993,2124
Alejandra,M,1993,32
Alejandra,F,1994,2185
Alejandra,M,1994,36
Alejandra,F,1995,2000
Alejandra,M,1995,26
Alejandra,F,1996,1954
Alejandra,M,1996,14
Alejandra,F,1997,1904
Alejandra,M,1997,24
Alejandra,F,1998,2020
Alejandra,M,1998,15
Alejandra,F,1999,1753
Alejandra,M,1999,14
Alejandria,F,1995,10
Alejandria,F,1997,11
Alejandrina,F,1958,12
Alejandrina,F,1960,11
Alejandrina,F,1962,11
Alejandrina,F,1963,15
Alejandrina,F,1964,11
Alejandrina,F,1967,14
Alejandrina,F,1968,18
Alejandrina,F,1969,18
Alejandrina,F,1970,18
Alejandrina,F,1971,16
Alejandrina,F,1972,24
Alejandrina,F,1973,20
Alejandrina,F,1974,24
Alejandrina,F,1975,21
Alejandrina,F,1976,26
Alejandrina,F,1977,30
Alejandrina,F,1978,24
Alejandrina,F,1979,38
Alejandrina,F,1980,37
Alejandrina,F,1981,29
Alejandrina,F,1982,27
Alejandrina,F,1983,28
Alejandrina,F,1984,28
Alejandrina,F,1985,19
Alejandrina,F,1986,28
Alejandrina,F,1987,22
Alejandrina,F,1988,26
Alejandrina,F,1989,35
Alejandrina,F,1990,39
Alejandrina,F,1991,36
Alejandrina,F,1992,50
Alejandrina,F,1993,36
Alejandrina,F,1994,41
Alejandrina,F,1995,33
Alejandrina,F,1996,25
Alejandrina,F,1997,35
Alejandrina,F,1998,27
Alejandrina,F,1999,24
Alejandro,M,1909,11
Alejandro,M,1913,14
Alejandro,M,1914,23
Alejandro,M,1915,24
Alejandro,M,1916,31
Alejandro,M,1917,42
Alejandro,M,1918,37
Alejandro,M,1919,41
Alejandro,M,1920,67
Alejandro,M,1921,70
Alejandro,M,1922,63
Alejandro,M,1923,70
Alejandro,M,1924,58
Alejandro,M,1925,87
Alejandro,M,1926,67
Alejandro,M,1927,88
Alejandro,M,1928,79
Alejandro,M,1929,83
Alejandro,M,1930,102
Alejandro,M,1931,89
Alejandro,M,1932,83
Alejandro,M,1933,81
Alejandro,M,1934,77
Alejandro,M,1935,81
Alejandro,M,1936,62
Alejandro,M,1937,75
Alejandro,M,1938,60
Alejandro,M,1939,64
Alejandro,M,1940,86
Alejandro,M,1941,72
Alejandro,M,1942,60
Alejandro,M,1943,69
Alejandro,M,1944,94
Alejandro,M,1945,87
Alejandro,M,1946,105
Alejandro,M,1947,118
Alejandro,M,1948,133
Alejandro,M,1949,118
Alejandro,M,1950,118
Alejandro,M,1951,148
Alejandro,M,1952,175
Alejandro,M,1953,153
Alejandro,M,1954,160
Alejandro,M,1955,156
Alejandro,M,1956,178
Alejandro,M,1957,213
Alejandro,M,1958,207
Alejandro,M,1959,208
Alejandro,M,1960,204
Alejandro,M,1961,247
Alejandro,M,1962,245
Alejandro,M,1963,262
Alejandro,M,1964,298
Alejandro,M,1965,283
Alejandro,M,1966,312
Alejandro,M,1967,310
Alejandro,M,1968,421
Alejandro,M,1969,517
Alejandro,M,1970,588
Alejandro,M,1971,681
Alejandro,M,1972,701
Alejandro,F,1973,11
Alejandro,M,1973,761
Alejandro,M,1974,869
Alejandro,M,1975,1026
Alejandro,F,1976,13
Alejandro,M,1976,1073
Alejandro,M,1977,1085
Alejandro,F,1978,11
Alejandro,M,1978,1107
Alejandro,F,1979,14
Alejandro,M,1979,1239
Alejandro,F,1980,24
Alejandro,M,1980,1301
Alejandro,F,1981,11
Alejandro,M,1981,1485
Alejandro,F,1982,24
Alejandro,M,1982,1495
Alejandro,F,1983,25
Alejandro,M,1983,1334
Alejandro,F,1984,19
Alejandro,M,1984,1316
Alejandro,F,1985,21
Alejandro,M,1985,1459
Alejandro,F,1986,24
Alejandro,M,1986,1629
Alejandro,F,1987,17
Alejandro,M,1987,1583
Alejandro,F,1988,26
Alejandro,M,1988,1604
Alejandro,F,1989,32
Alejandro,M,1989,2082
Alejandro,F,1990,38
Alejandro,M,1990,2637
Alejandro,F,1991,25
Alejandro,M,1991,2786
Alejandro,F,1992,61
Alejandro,M,1992,3175
Alejandro,F,1993,49
Alejandro,M,1993,3532
Alejandro,F,1994,37
Alejandro,M,1994,3467
Alejandro,F,1995,34
Alejandro,M,1995,3527
Alejandro,F,1996,31
Alejandro,M,1996,3676
Alejandro,F,1997,30
Alejandro,M,1997,3997
Alejandro,F,1998,27
Alejandro,M,1998,4043
Alejandro,F,1999,18
Alejandro,M,1999,4318
Alejo,M,1940,10
Alejo,M,1958,11
Alejo,M,1960,10
Alejo,M,1965,10
Alejo,M,1967,11
Alejo,M,1976,11
Alejo,M,1977,11
Alejo,M,1980,10
Alejo,M,1981,12
Alejo,M,1982,12
Alejo,M,1989,12
Alejo,M,1991,10
Alejo,M,1992,13
Alejo,M,1993,13
Alejo,M,1994,10
Alejo,M,1996,17
Alejo,M,1997,13
Alejo,M,1999,13
Alejos,M,1942,11
Alek,M,1916,10
Alek,M,1978,12
Alek,M,1982,12
Alek,M,1984,11
Alek,M,1985,16
Alek,M,1986,22
Alek,M,1987,24
Alek,M,1988,37
Alek,M,1989,56
Alek,M,1990,62
Alek,M,1991,89
Alek,M,1992,80
Alek,M,1993,101
Alek,M,1994,138
Alek,M,1995,131
Alek,M,1996,135
Alek,M,1997,113
Alek,M,1998,133
Alek,M,1999,154
Aleka,F,1985,10
Aleka,F,1996,11
Aleka,F,1999,11
Aleksa,F,1994,12
Aleksa,F,1995,11
Aleksa,F,1996,12
Aleksa,F,1997,16
Aleksa,F,1999,15
Aleksandar,M,1974,10
Aleksandar,M,1976,14
Aleksandar,M,1978,11
Aleksandar,M,1979,18
Aleksandar,M,1980,10
Aleksandar,M,1982,12
Aleksandar,M,1983,13
Aleksandar,M,1984,11
Aleksandar,M,1986,11
Aleksandar,M,1987,11
Aleksandar,M,1988,15
Aleksandar,M,1989,15
Aleksandar,M,1990,19
Aleksandar,M,1991,21
Aleksandar,M,1992,19
Aleksandar,M,1994,25
Aleksandar,M,1995,26
Aleksandar,M,1996,29
Aleksandar,M,1997,20
Aleksandar,M,1998,34
Aleksandar,M,1999,33
Aleksander,M,1978,13
Aleksander,M,1980,11
Aleksander,M,1981,10
Aleksander,M,1982,14
Aleksander,M,1984,10
Aleksander,M,1985,17
Aleksander,M,1986,21
Aleksander,M,1987,20
Aleksander,M,1988,23
Aleksander,M,1989,26
Aleksander,M,1990,33
Aleksander,M,1991,41
Aleksander,M,1992,61
Aleksander,M,1993,46
Aleksander,M,1994,54
Aleksander,M,1995,54
Aleksander,M,1996,76
Aleksander,M,1997,72
Aleksander,M,1998,66
Aleksander,M,1999,81
Aleksandr,M,1986,10
Aleksandr,M,1988,10
Aleksandr,M,1989,12
Aleksandr,M,1990,28
Aleksandr,M,1991,25
Aleksandr,M,1992,30
Aleksandr,M,1993,22
Aleksandr,M,1994,36
Aleksandr,M,1995,39
Aleksandr,M,1996,29
Aleksandr,M,1997,40
Aleksandr,M,1998,47
Aleksandr,M,1999,37
Aleksandra,F,1974,11
Aleksandra,F,1976,10
Aleksandra,F,1977,10
Aleksandra,F,1978,11
Aleksandra,F,1979,10
Aleksandra,F,1981,10
Aleksandra,F,1982,11
Aleksandra,F,1983,17
Aleksandra,F,1984,17
Aleksandra,F,1985,20
Aleksandra,F,1986,26
Aleksandra,F,1987,17
Aleksandra,F,1988,26
Aleksandra,F,1989,37
Aleksandra,F,1990,33
Aleksandra,F,1991,34
Aleksandra,F,1992,50
Aleksandra,F,1993,72
Aleksandra,F,1994,43
Aleksandra,F,1995,60
Aleksandra,F,1996,62
Aleksandra,F,1997,60
Aleksandra,F,1998,69
Aleksandra,F,1999,72
Aleksei,M,1994,10
Aleksei,M,1996,16
Aleksei,M,1997,10
Aleksei,M,1998,18
Aleksei,M,1999,13
Aleksey,M,1999,15
Alekzander,M,1994,11
Alekzander,M,1995,12
Alekzander,M,1997,13
Alekzander,M,1999,18
Alen,M,1925,11
Alen,M,1944,10
Alen,M,1946,10
Alen,M,1947,10
Alen,M,1948,12
Alen,M,1951,12
Alen,M,1954,13
Alen,M,1955,10
Alen,M,1956,15
Alen,M,1957,16
Alen,M,1958,12
Alen,M,1959,13
Alen,M,1960,16
Alen,M,1961,18
Alen,M,1962,17
Alen,M,1963,14
Alen,M,1964,17
Alen,M,1965,13
Alen,M,1966,19
Alen,M,1970,10
Alen,M,1971,11
Alen,M,1972,12
Alen,M,1973,20
Alen,M,1974,14
Alen,M,1976,16
Alen,M,1977,11
Alen,M,1978,10
Alen,M,1979,18
Alen,M,1980,27
Alen,M,1981,18
Alen,M,1982,14
Alen,M,1983,19
Alen,M,1984,12
Alen,M,1985,16
Alen,M,1986,22
Alen,M,1987,17
Alen,M,1988,22
Alen,M,1989,20
Alen,M,1990,24
Alen,M,1991,37
Alen,M,1992,36
Alen,M,1993,27
Alen,M,1994,27
Alen,M,1995,25
Alen,M,1996,38
Alen,M,1997,34
Alen,M,1998,38
Alen,M,1999,38
Alena,F,1913,14
Alena,F,1914,13
Alena,F,1915,18
Alena,F,1916,22
Alena,F,1917,16
Alena,F,1918,20
Alena,F,1919,13
Alena,F,1920,25
Alena,F,1921,16
Alena,F,1922,24
Alena,F,1924,20
Alena,F,1925,21
Alena,F,1926,16
Alena,F,1927,16
Alena,F,1928,21
Alena,F,1929,12
Alena,F,1930,13
Alena,F,1931,14
Alena,F,1934,15
Alena,F,1937,10
Alena,F,1938,15
Alena,F,1939,12
Alena,F,1942,12
Alena,F,1943,11
Alena,F,1945,17
Alena,F,1946,13
Alena,F,1948,13
Alena,F,1949,14
Alena,F,1950,16
Alena,F,1951,12
Alena,F,1953,15
Alena,F,1954,15
Alena,F,1955,28
Alena,F,1956,17
Alena,F,1957,29
Alena,F,1958,23
Alena,F,1959,30
Alena,F,1960,28
Alena,F,1961,24
Alena,F,1962,32
Alena,F,1963,54
Alena,F,1964,53
Alena,F,1965,43
Alena,F,1966,48
Alena,F,1967,57
Alena,F,1968,39
Alena,F,1969,68
Alena,F,1970,68
Alena,F,1971,61
Alena,F,1972,72
Alena,F,1973,73
Alena,F,1974,88
Alena,F,1975,75
Alena,F,1976,95
Alena,F,1977,101
Alena,F,1978,112
Alena,F,1979,124
Alena,F,1980,151
Alena,F,1981,139
Alena,F,1982,133
Alena,F,1983,115
Alena,F,1984,91
Alena,F,1985,162
Alena,F,1986,120
Alena,F,1987,119
Alena,F,1988,118
Alena,F,1989,158
Alena,F,1990,157
Alena,F,1991,141
Alena,F,1992,172
Alena,F,1993,186
Alena,F,1994,205
Alena,F,1995,246
Alena,F,1996,258
Alena,F,1997,260
Alena,F,1998,280
Alena,F,1999,290
Alene,F,1900,23
Alene,F,1901,18
Alene,F,1902,26
Alene,F,1903,26
Alene,F,1904,28
Alene,F,1905,30
Alene,F,1906,35
Alene,F,1907,39
Alene,F,1908,35
Alene,F,1909,49
Alene,F,1910,59
Alene,F,1911,53
Alene,F,1912,97
Alene,F,1913,112
Alene,F,1914,130
Alene,F,1915,204
Alene,F,1916,186
Alene,F,1917,216
Alene,F,1918,194
Alene,F,1919,215
Alene,F,1920,264
Alene,F,1921,250
Alene,F,1922,256
Alene,F,1923,239
Alene,F,1924,231
Alene,F,1925,222
Alene,F,1926,246
Alene,F,1927,226
Alene,F,1928,207
Alene,F,1929,210
Alene,F,1930,210
Alene,F,1931,217
Alene,F,1932,171
Alene,F,1933,168
Alene,F,1934,160
Alene,F,1935,150
Alene,F,1936,133
Alene,F,1937,151
Alene,F,1938,134
Alene,F,1939,124
Alene,F,1940,114
Alene,F,1941,106
Alene,F,1942,101
Alene,F,1943,95
Alene,F,1944,103
Alene,F,1945,99
Alene,F,1946,97
Alene,F,1947,108
Alene,F,1948,119
Alene,F,1949,100
Alene,F,1950,93
Alene,F,1951,66
Alene,F,1952,89
Alene,F,1953,79
Alene,F,1954,73
Alene,F,1955,80
Alene,F,1956,69
Alene,F,1957,51
Alene,F,1958,52
Alene,F,1959,50
Alene,F,1960,55
Alene,F,1961,38
Alene,F,1962,47
Alene,F,1963,33
Alene,F,1964,43
Alene,F,1965,33
Alene,F,1966,40
Alene,F,1967,37
Alene,F,1968,30
Alene,F,1969,29
Alene,F,1970,23
Alene,F,1971,18
Alene,F,1972,21
Alene,F,1973,16
Alene,F,1974,10
Alene,F,1975,15
Alene,F,1976,20
Alene,F,1977,13
Alene,F,1978,16
Alene,F,1979,16
Alene,F,1980,22
Alene,F,1981,13
Alene,F,1982,19
Alene,F,1983,15
Alene,F,1984,17
Alene,F,1985,17
Alene,F,1986,22
Alene,F,1987,17
Alene,F,1988,13
Alene,F,1989,17
Alene,F,1990,12
Alene,F,1991,13
Alene,F,1992,20
Alene,F,1995,12
Alene,F,1996,10
Alene,F,1998,11
Alene,F,1999,11
Alera,F,1999,11
Alesa,F,1953,12
Alesa,F,1954,12
Alesa,F,1955,11
Alesa,F,1957,21
Alesa,F,1958,18
Alesa,F,1959,27
Alesa,F,1960,37
Alesa,F,1961,20
Alesa,F,1962,25
Alesa,F,1963,38
Alesa,F,1964,20
Alesa,F,1965,27
Alesa,F,1966,19
Alesa,F,1967,21
Alesa,F,1968,18
Alesa,F,1969,18
Alesa,F,1970,18
Alesa,F,1972,12
Alesa,F,1973,13
Alesa,F,1975,15
Alesa,F,1976,12
Alesa,F,1977,16
Alesa,F,1978,13
Alesa,F,1979,14
Alesa,F,1980,13
Alesa,F,1982,11
Alesa,F,1983,11
Alesa,F,1984,11
Alesa,F,1985,14
Alesa,F,1986,14
Alesa,F,1987,11
Alesa,F,1988,13
Alesa,F,1989,17
Alesa,F,1990,17
Alesa,F,1991,20
Alesa,F,1992,19
Alesa,F,1993,19
Alesa,F,1994,11
Alesa,F,1995,20
Alesa,F,1996,19
Alesa,F,1997,10
Alesa,F,1998,11
Alesa,F,1999,11
Alesandra,F,1983,10
Alesandra,F,1985,14
Alesandra,F,1986,11
Alesandra,F,1987,16
Alesandra,F,1988,14
Alesandra,F,1989,20
Alesandra,F,1990,23
Alesandra,F,1992,20
Alesandra,F,1993,16
Alesandra,F,1994,18
Alesandra,F,1995,17
Alesandra,F,1996,17
Alesandra,F,1997,21
Alesandra,F,1998,23
Alesandra,F,1999,24
Alesandro,M,1990,11
Alesandro,M,1998,12
Alese,F,1984,10
Alese,F,1985,12
Alese,F,1986,16
Alese,F,1987,27
Alese,F,1988,15
Alese,F,1989,18
Alese,F,1990,11
Alese,F,1991,14
Alese,F,1992,12
Alese,F,1993,11
Alese,F,1996,12
Alese,F,1998,18
Alese,F,1999,11
Alesha,F,1960,10
Alesha,F,1962,10
Alesha,F,1963,18
Alesha,F,1964,26
Alesha,F,1965,30
Alesha,F,1966,38
Alesha,F,1967,28
Alesha,F,1968,34
Alesha,F,1969,56
Alesha,F,1970,74
Alesha,F,1971,73
Alesha,F,1972,80
Alesha,F,1973,107
Alesha,F,1974,97
Alesha,F,1975,141
Alesha,F,1976,128
Alesha,F,1977,151
Alesha,F,1978,151
Alesha,F,1979,231
Alesha,F,1980,239
Alesha,F,1981,208
Alesha,F,1982,220
Alesha,F,1983,245
Alesha,F,1984,282
Alesha,F,1985,244
Alesha,F,1986,231
Alesha,F,1987,265
Alesha,F,1988,285
Alesha,F,1989,298
Alesha,F,1990,306
Alesha,F,1991,298
Alesha,F,1992,261
Alesha,F,1993,256
Alesha,F,1994,258
Alesha,F,1995,207
Alesha,F,1996,201
Alesha,F,1997,171
Alesha,F,1998,153
Alesha,F,1999,121
Aleshia,F,1959,14
Aleshia,F,1960,21
Aleshia,F,1961,14
Aleshia,F,1962,19
Aleshia,F,1963,27
Aleshia,F,1964,28
Aleshia,F,1965,29
Aleshia,F,1966,18
Aleshia,F,1967,23
Aleshia,F,1968,31
Aleshia,F,1969,38
Aleshia,F,1970,27
Aleshia,F,1971,38
Aleshia,F,1972,53
Aleshia,F,1973,40
Aleshia,F,1974,45
Aleshia,F,1975,50
Aleshia,F,1976,57
Aleshia,F,1977,64
Aleshia,F,1978,65
Aleshia,F,1979,84
Aleshia,F,1980,85
Aleshia,F,1981,73
Aleshia,F,1982,88
Aleshia,F,1983,110
Aleshia,F,1984,82
Aleshia,F,1985,102
Aleshia,F,1986,106
Aleshia,F,1987,108
Aleshia,F,1988,126
Aleshia,F,1989,120
Aleshia,F,1990,130
Aleshia,F,1991,149
Aleshia,F,1992,102
Aleshia,F,1993,75
Aleshia,F,1994,71
Aleshia,F,1995,62
Aleshia,F,1996,69
Aleshia,F,1997,46
Aleshia,F,1998,43
Aleshia,F,1999,33
Alesia,F,1949,16
Alesia,F,1950,21
Alesia,F,1951,29
Alesia,F,1952,23
Alesia,F,1953,48
Alesia,F,1954,62
Alesia,F,1955,62
Alesia,F,1956,32
Alesia,F,1957,31
Alesia,F,1958,31
Alesia,F,1959,135
Alesia,F,1960,352
Alesia,F,1961,380
Alesia,F,1962,383
Alesia,F,1963,455
Alesia,F,1964,419
Alesia,F,1965,408
Alesia,F,1966,356
Alesia,F,1967,247
Alesia,F,1968,194
Alesia,F,1969,110
Alesia,F,1970,92
Alesia,F,1971,102
Alesia,F,1972,60
Alesia,F,1973,59
Alesia,F,1974,47
Alesia,F,1975,47
Alesia,F,1976,46
Alesia,F,1977,53
Alesia,F,1978,56
Alesia,F,1979,47
Alesia,F,1980,70
Alesia,F,1981,83
Alesia,F,1982,106
Alesia,F,1983,125
Alesia,F,1984,149
Alesia,F,1985,99
Alesia,F,1986,110
Alesia,F,1987,111
Alesia,F,1988,149
Alesia,F,1989,161
Alesia,F,1990,154
Alesia,F,1991,115
Alesia,F,1992,72
Alesia,F,1993,96
Alesia,F,1994,75
Alesia,F,1995,65
Alesia,F,1996,69
Alesia,F,1997,77
Alesia,F,1998,74
Alesia,F,1999,72
Alessa,F,1983,18
Alessa,F,1984,14
Alessa,F,1985,10
Alessa,F,1986,10
Alessa,F,1987,16
Alessa,F,1988,15
Alessa,F,1989,14
Alessa,F,1990,14
Alessa,F,1991,16
Alessa,F,1992,16
Alessa,F,1993,27
Alessa,F,1994,16
Alessa,F,1995,22
Alessa,F,1996,18
Alessa,F,1997,28
Alessa,F,1998,21
Alessa,F,1999,20
Alessandra,F,1959,13
Alessandra,F,1960,16
Alessandra,F,1963,14
Alessandra,F,1964,15
Alessandra,F,1965,17
Alessandra,F,1966,15
Alessandra,F,1967,21
Alessandra,F,1968,37
Alessandra,F,1969,23
Alessandra,F,1970,28
Alessandra,F,1971,37
Alessandra,F,1972,29
Alessandra,F,1973,43
Alessandra,F,1974,36
Alessandra,F,1975,32
Alessandra,F,1976,28
Alessandra,F,1977,22
Alessandra,F,1978,28
Alessandra,F,1979,46
Alessandra,F,1980,43
Alessandra,F,1981,40
Alessandra,F,1982,53
Alessandra,F,1983,51
Alessandra,F,1984,83
Alessandra,F,1985,110
Alessandra,F,1986,141
Alessandra,F,1987,176
Alessandra,F,1988,219
Alessandra,F,1989,214
Alessandra,F,1990,236
Alessandra,F,1991,215
Alessandra,F,1992,248
Alessandra,F,1993,199
Alessandra,F,1994,232
Alessandra,F,1995,251
Alessandra,F,1996,264
Alessandra,F,1997,273
Alessandra,F,1998,283
Alessandra,F,1999,311
Alessandria,F,1994,10
Alessandro,M,1958,12
Alessandro,M,1962,13
Alessandro,M,1963,12
Alessandro,M,1965,16
Alessandro,M,1966,17
Alessandro,M,1967,18
Alessandro,M,1968,19
Alessandro,M,1969,15
Alessandro,M,1970,23
Alessandro,M,1971,26
Alessandro,M,1972,19
Alessandro,M,1973,27
Alessandro,M,1974,27
Alessandro,M,1975,27
Alessandro,M,1976,27
Alessandro,M,1977,29
Alessandro,M,1978,28
Alessandro,M,1979,34
Alessandro,M,1980,34
Alessandro,M,1981,35
Alessandro,M,1982,29
Alessandro,M,1983,38
Alessandro,M,1984,45
Alessandro,M,1985,51
Alessandro,M,1986,53
Alessandro,M,1987,56
Alessandro,M,1988,62
Alessandro,M,1989,88
Alessandro,M,1990,74
Alessandro,M,1991,80
Alessandro,M,1992,88
Alessandro,M,1993,86
Alessandro,M,1994,110
Alessandro,M,1995,90
Alessandro,M,1996,112
Alessandro,M,1997,108
Alessandro,M,1998,163
Alessandro,M,1999,169
Alessia,F,1982,18
Alessia,F,1983,15
Alessia,F,1984,13
Alessia,F,1985,18
Alessia,F,1987,15
Alessia,F,1988,17
Alessia,F,1989,21
Alessia,F,1990,35
Alessia,F,1991,25
Alessia,F,1992,32
Alessia,F,1993,28
Alessia,F,1994,31
Alessia,F,1995,38
Alessia,F,1996,56
Alessia,F,1997,46
Alessia,F,1998,67
Alessia,F,1999,64
Alessio,M,1990,10
Alessio,M,1993,13
Alessio,M,1995,14
Alessio,M,1996,11
Alessio,M,1997,14
Alessio,M,1998,17
Alessio,M,1999,14
Aleta,F,1904,13
Aleta,F,1908,12
Aleta,F,1911,16
Aleta,F,1912,17
Aleta,F,1913,18
Aleta,F,1914,28
Aleta,F,1915,37
Aleta,F,1916,41
Aleta,F,1917,36
Aleta,F,1918,40
Aleta,F,1919,41
Aleta,F,1920,45
Aleta,F,1921,37
Aleta,F,1922,51
Aleta,F,1923,48
Aleta,F,1924,35
Aleta,F,1925,40
Aleta,F,1926,29
Aleta,F,1927,41
Aleta,F,1928,47
Aleta,F,1929,34
Aleta,F,1930,23
Aleta,F,1931,38
Aleta,F,1932,27
Aleta,F,1933,37
Aleta,F,1934,35
Aleta,F,1935,37
Aleta,F,1936,47
Aleta,F,1937,42
Aleta,F,1938,38
Aleta,F,1939,33
Aleta,F,1940,23
Aleta,F,1941,40
Aleta,F,1942,56
Aleta,F,1943,52
Aleta,F,1944,38
Aleta,F,1945,102
Aleta,F,1946,171
Aleta,F,1947,262
Aleta,F,1948,227
Aleta,F,1949,145
Aleta,F,1950,183
Aleta,F,1951,143
Aleta,F,1952,164
Aleta,F,1953,165
Aleta,F,1954,206
Aleta,F,1955,162
Aleta,F,1956,153
Aleta,F,1957,114
Aleta,F,1958,106
Aleta,F,1959,96
Aleta,F,1960,141
Aleta,F,1961,146
Aleta,F,1962,122
Aleta,F,1963,140
Aleta,F,1964,117
Aleta,F,1965,139
Aleta,F,1966,121
Aleta,F,1967,94
Aleta,F,1968,69
Aleta,F,1969,74
Aleta,F,1970,63
Aleta,F,1971,92
Aleta,F,1972,60
Aleta,F,1973,64
Aleta,F,1974,55
Aleta,F,1975,62
Aleta,F,1976,42
Aleta,F,1977,62
Aleta,F,1978,55
Aleta,F,1979,48
Aleta,F,1980,55
Aleta,F,1981,81
Aleta,F,1982,37
Aleta,F,1983,36
